ONS_ID,ONS_Name,rurality,pct_covered,facility_type,costing,travel_limit_mins
3014,BRIDLEWOOD - EMERALD MEADOWS,suburban,0.4100835640108568,splash_pad,pedestrian,10
3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,suburban,0.6103804530793255,splash_pad,pedestrian,10
3017,CARDINAL CREEK,suburban,0.501929987034991,splash_pad,pedestrian,10
3025,CHAPEL HILL NORTH,suburban,0.6974795976940149,splash_pad,pedestrian,10
3026,CHAPEL HILL SOUTH,suburban,0.7882490127653288,splash_pad,pedestrian,10
3027,CHAPMAN MILLS,suburban,0.742678503229072,splash_pad,pedestrian,10
3030,COLONNADE BUSINESS PARK,suburban,0.28933821993438114,splash_pad,pedestrian,10
3032,CONVENT GLEN - ORLEANS WOODS,suburban,0.7544152651930871,splash_pad,pedestrian,10
3036,CRYSTAL BAY - LAKEVIEW PARK,suburban,0.05435997281137314,splash_pad,pedestrian,10
3041,EMERALD WOODS - SAWMILL CREEK,suburban,0.5153433482205446,splash_pad,pedestrian,10
3043,FALLINGBROOK,suburban,0.6167322953174155,splash_pad,pedestrian,10
3044,FINDLAY CREEK,suburban,0.872906680519519,splash_pad,pedestrian,10
3048,GLEN CAIRN,suburban,0.25379311723458314,splash_pad,pedestrian,10
3050,GREENBELT (EAST),suburban,0.2251840709818853,splash_pad,pedestrian,10
3051,GREENBELT (WEST),suburban,0.019125561161434507,splash_pad,pedestrian,10
3052,GREENBORO EAST,suburban,0.9307324326740295,splash_pad,pedestrian,10
3053,GREENBORO WEST,suburban,0.7040281801160398,splash_pad,pedestrian,10
3056,HUNT CLUB PARK,suburban,0.6034870861990961,splash_pad,pedestrian,10
3057,INDUSTRIAL EAST,suburban,0.1273534271864192,splash_pad,pedestrian,10
3060,KANATA LAKES,suburban,0.25121069492005926,splash_pad,pedestrian,10
3061,KATIMAVIK-HAZELDEAN,suburban,0.3636243391213398,splash_pad,pedestrian,10
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,suburban,0,splash_pad,pedestrian,10
3079,OLD BARRHAVEN EAST,suburban,0.40433973769907633,splash_pad,pedestrian,10
3080,OLD BARRHAVEN WEST,suburban,0.272588661799519,splash_pad,pedestrian,10
3081,OLD HUNT CLUB,suburban,0.45391063371796103,splash_pad,pedestrian,10
3084,ORLEANS INDUSTRIAL,suburban,0.5060110765905713,splash_pad,pedestrian,10
3085,ORLEANS VILLAGE - CHATEAUNEUF,suburban,0.7162732858606884,splash_pad,pedestrian,10
3091,PORTOBELLO SOUTH,suburban,0.7463920871817264,splash_pad,pedestrian,10
3094,QUEENSWOOD - CHATELAINE,suburban,0.5411107374900248,splash_pad,pedestrian,10
3095,QUEENSWOOD HEIGHTS,suburban,0.5434276898832321,splash_pad,pedestrian,10
3097,RIDEAUCREST - DAVIDSON HEIGHTS,suburban,0.6652071440579844,splash_pad,pedestrian,10
3100,RIVERSIDE SOUTH - LEITRIM,suburban,0.7257865191448197,splash_pad,pedestrian,10
3105,SOUTH KEYS,suburban,0,splash_pad,pedestrian,10
3106,STITTSVILLE,suburban,0.29838742503583865,splash_pad,pedestrian,10
3107,STITTSVILLE EAST,suburban,0.6237104928327045,splash_pad,pedestrian,10
3108,STITTSVILLE NORTH,suburban,0.6003043845338827,splash_pad,pedestrian,10
3109,STONEBRIDGE - HALF MOON BAY,suburban,0.6650221149225393,splash_pad,pedestrian,10
3001,AIRPORT,suburban,0,chc,pedestrian,10
3005,BEAVERBROOK,suburban,0,chc,pedestrian,10
3007,BELLS CORNERS EAST,suburban,0,chc,pedestrian,10
3008,BELLS CORNERS WEST,suburban,0,chc,pedestrian,10
3010,BLACKBURN HAMLET,suburban,0,chc,pedestrian,10
3011,BLOSSOM PARK - TIMBERMILL,suburban,0,chc,pedestrian,10
3014,BRIDLEWOOD - EMERALD MEADOWS,suburban,0,chc,pedestrian,10
3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,suburban,0,chc,pedestrian,10
3017,CARDINAL CREEK,suburban,0,chc,pedestrian,10
3025,CHAPEL HILL NORTH,suburban,0,chc,pedestrian,10
3026,CHAPEL HILL SOUTH,suburban,0,chc,pedestrian,10
3027,CHAPMAN MILLS,suburban,0,chc,pedestrian,10
3030,COLONNADE BUSINESS PARK,suburban,0,chc,pedestrian,10
3032,CONVENT GLEN - ORLEANS WOODS,suburban,0,chc,pedestrian,10
3036,CRYSTAL BAY - LAKEVIEW PARK,suburban,0,chc,pedestrian,10
3041,EMERALD WOODS - SAWMILL CREEK,suburban,0,chc,pedestrian,10
3043,FALLINGBROOK,suburban,0,chc,pedestrian,10
3044,FINDLAY CREEK,suburban,0,chc,pedestrian,10
3048,GLEN CAIRN,suburban,0.0667887057429409,chc,pedestrian,10
3050,GREENBELT (EAST),suburban,0,chc,pedestrian,10
3051,GREENBELT (WEST),suburban,0,chc,pedestrian,10
3052,GREENBORO EAST,suburban,0,chc,pedestrian,10
3053,GREENBORO WEST,suburban,0,chc,pedestrian,10
3056,HUNT CLUB PARK,suburban,0,chc,pedestrian,10
3057,INDUSTRIAL EAST,suburban,0,chc,pedestrian,10
3060,KANATA LAKES,suburban,0,chc,pedestrian,10
3061,KATIMAVIK-HAZELDEAN,suburban,0.22182620446884627,chc,pedestrian,10
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,suburban,0,chc,pedestrian,10
3079,OLD BARRHAVEN EAST,suburban,0,chc,pedestrian,10
3080,OLD BARRHAVEN WEST,suburban,0,chc,pedestrian,10
3081,OLD HUNT CLUB,suburban,0.3724399330141289,chc,pedestrian,10
3084,ORLEANS INDUSTRIAL,suburban,0,chc,pedestrian,10
3085,ORLEANS VILLAGE - CHATEAUNEUF,suburban,0,chc,pedestrian,10
3091,PORTOBELLO SOUTH,suburban,0,chc,pedestrian,10
3094,QUEENSWOOD - CHATELAINE,suburban,0.018479624699650702,chc,pedestrian,10
3095,QUEENSWOOD HEIGHTS,suburban,0.17643334601975041,chc,pedestrian,10
3097,RIDEAUCREST - DAVIDSON HEIGHTS,suburban,0,chc,pedestrian,10
3100,RIVERSIDE SOUTH - LEITRIM,suburban,0,chc,pedestrian,10
3105,SOUTH KEYS,suburban,0,chc,pedestrian,10
3106,STITTSVILLE,suburban,0,chc,pedestrian,10
3107,STITTSVILLE EAST,suburban,0,chc,pedestrian,10
3108,STITTSVILLE NORTH,suburban,0,chc,pedestrian,10
3109,STONEBRIDGE - HALF MOON BAY,suburban,0,chc,pedestrian,10
3001,AIRPORT,suburban,0.050271994152248464,fastfood,pedestrian,10
3005,BEAVERBROOK,suburban,0.350634709501861,fastfood,pedestrian,10
3007,BELLS CORNERS EAST,suburban,0.4232350234078772,fastfood,pedestrian,10
3008,BELLS CORNERS WEST,suburban,0.24554169002011145,fastfood,pedestrian,10
3010,BLACKBURN HAMLET,suburban,0.5305241673136334,fastfood,pedestrian,10
3011,BLOSSOM PARK - TIMBERMILL,suburban,0.5010140079198439,fastfood,pedestrian,10
3014,BRIDLEWOOD - EMERALD MEADOWS,suburban,0.10983186169670783,fastfood,pedestrian,10
3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,suburban,0.4488827083788578,fastfood,pedestrian,10
3017,CARDINAL CREEK,suburban,0.4353203687139334,fastfood,pedestrian,10
3025,CHAPEL HILL NORTH,suburban,0.2587519782556126,fastfood,pedestrian,10
3026,CHAPEL HILL SOUTH,suburban,0.013138815768963294,fastfood,pedestrian,10
3027,CHAPMAN MILLS,suburban,0.6142576643600378,fastfood,pedestrian,10
3030,COLONNADE BUSINESS PARK,suburban,0.5637026314222195,fastfood,pedestrian,10
3032,CONVENT GLEN - ORLEANS WOODS,suburban,0.18658397142745625,fastfood,pedestrian,10
3036,CRYSTAL BAY - LAKEVIEW PARK,suburban,0.05184499922555936,fastfood,pedestrian,10
3041,EMERALD WOODS - SAWMILL CREEK,suburban,0.36342860627100126,fastfood,pedestrian,10
3043,FALLINGBROOK,suburban,0.2832741089157217,fastfood,pedestrian,10
3044,FINDLAY CREEK,suburban,0.4438849263837414,fastfood,pedestrian,10
3048,GLEN CAIRN,suburban,0.616504662647223,fastfood,pedestrian,10
3050,GREENBELT (EAST),suburban,0.12138938151574452,fastfood,pedestrian,10
3051,GREENBELT (WEST),suburban,0.3176215433025587,fastfood,pedestrian,10
3052,GREENBORO EAST,suburban,0.5515918408172327,fastfood,pedestrian,10
3053,GREENBORO WEST,suburban,0.5173512999918063,fastfood,pedestrian,10
3056,HUNT CLUB PARK,suburban,0.4285079612756066,fastfood,pedestrian,10
3057,INDUSTRIAL EAST,suburban,0.5843271734636424,fastfood,pedestrian,10
3060,KANATA LAKES,suburban,0.5427474666758098,fastfood,pedestrian,10
3061,KATIMAVIK-HAZELDEAN,suburban,0.5783921381469822,fastfood,pedestrian,10
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,suburban,0.24821702167346382,fastfood,pedestrian,10
3079,OLD BARRHAVEN EAST,suburban,0.4638297127455308,fastfood,pedestrian,10
3080,OLD BARRHAVEN WEST,suburban,0.3488132017503525,fastfood,pedestrian,10
3081,OLD HUNT CLUB,suburban,0.41607893601773543,fastfood,pedestrian,10
3084,ORLEANS INDUSTRIAL,suburban,0.751181953262191,fastfood,pedestrian,10
3085,ORLEANS VILLAGE - CHATEAUNEUF,suburban,0.6486229205152751,fastfood,pedestrian,10
3091,PORTOBELLO SOUTH,suburban,0.29329698820721684,fastfood,pedestrian,10
3094,QUEENSWOOD - CHATELAINE,suburban,0.0675850050426282,fastfood,pedestrian,10
3095,QUEENSWOOD HEIGHTS,suburban,0.3383376046744812,fastfood,pedestrian,10
3097,RIDEAUCREST - DAVIDSON HEIGHTS,suburban,0.45666259955697736,fastfood,pedestrian,10
3100,RIVERSIDE SOUTH - LEITRIM,suburban,0,fastfood,pedestrian,10
3105,SOUTH KEYS,suburban,0.7967030308239013,fastfood,pedestrian,10
3106,STITTSVILLE,suburban,0.23796523087851282,fastfood,pedestrian,10
3107,STITTSVILLE EAST,suburban,0.06806711802825177,fastfood,pedestrian,10
3108,STITTSVILLE NORTH,suburban,0.4436182744686646,fastfood,pedestrian,10
3109,STONEBRIDGE - HALF MOON BAY,suburban,0.056217066911468994,fastfood,pedestrian,10
3001,AIRPORT,suburban,0,museum,pedestrian,10
3005,BEAVERBROOK,suburban,0,museum,pedestrian,10
3007,BELLS CORNERS EAST,suburban,0,museum,pedestrian,10
3008,BELLS CORNERS WEST,suburban,0,museum,pedestrian,10
3010,BLACKBURN HAMLET,suburban,0,museum,pedestrian,10
3011,BLOSSOM PARK - TIMBERMILL,suburban,0,museum,pedestrian,10
3014,BRIDLEWOOD - EMERALD MEADOWS,suburban,0,museum,pedestrian,10
3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,suburban,0,museum,pedestrian,10
3017,CARDINAL CREEK,suburban,0,museum,pedestrian,10
3025,CHAPEL HILL NORTH,suburban,0,museum,pedestrian,10
3026,CHAPEL HILL SOUTH,suburban,0,museum,pedestrian,10
3027,CHAPMAN MILLS,suburban,0,museum,pedestrian,10
3030,COLONNADE BUSINESS PARK,suburban,0,museum,pedestrian,10
3032,CONVENT GLEN - ORLEANS WOODS,suburban,0,museum,pedestrian,10
3036,CRYSTAL BAY - LAKEVIEW PARK,suburban,0,museum,pedestrian,10
3041,EMERALD WOODS - SAWMILL CREEK,suburban,0,museum,pedestrian,10
3043,FALLINGBROOK,suburban,0,museum,pedestrian,10
3044,FINDLAY CREEK,suburban,0,museum,pedestrian,10
3048,GLEN CAIRN,suburban,0,museum,pedestrian,10
3050,GREENBELT (EAST),suburban,0,museum,pedestrian,10
3051,GREENBELT (WEST),suburban,0,museum,pedestrian,10
3052,GREENBORO EAST,suburban,0,museum,pedestrian,10
3053,GREENBORO WEST,suburban,0,museum,pedestrian,10
3056,HUNT CLUB PARK,suburban,0,museum,pedestrian,10
3057,INDUSTRIAL EAST,suburban,0.28407830606946194,museum,pedestrian,10
3060,KANATA LAKES,suburban,0,museum,pedestrian,10
3061,KATIMAVIK-HAZELDEAN,suburban,0,museum,pedestrian,10
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,suburban,0,museum,pedestrian,10
3079,OLD BARRHAVEN EAST,suburban,0,museum,pedestrian,10
3080,OLD BARRHAVEN WEST,suburban,0,museum,pedestrian,10
3081,OLD HUNT CLUB,suburban,0,museum,pedestrian,10
3084,ORLEANS INDUSTRIAL,suburban,0,museum,pedestrian,10
3085,ORLEANS VILLAGE - CHATEAUNEUF,suburban,0,museum,pedestrian,10
3091,PORTOBELLO SOUTH,suburban,0,museum,pedestrian,10
3094,QUEENSWOOD - CHATELAINE,suburban,0,museum,pedestrian,10
3095,QUEENSWOOD HEIGHTS,suburban,0,museum,pedestrian,10
3097,RIDEAUCREST - DAVIDSON HEIGHTS,suburban,0,museum,pedestrian,10
3100,RIVERSIDE SOUTH - LEITRIM,suburban,0,museum,pedestrian,10
3105,SOUTH KEYS,suburban,0,museum,pedestrian,10
3106,STITTSVILLE,suburban,0,museum,pedestrian,10
3107,STITTSVILLE EAST,suburban,0,museum,pedestrian,10
3108,STITTSVILLE NORTH,suburban,0,museum,pedestrian,10
3109,STONEBRIDGE - HALF MOON BAY,suburban,0,museum,pedestrian,10
3001,AIRPORT,suburban,0,outdoor_pool,pedestrian,10
3005,BEAVERBROOK,suburban,0.37066421188708315,outdoor_pool,pedestrian,10
3007,BELLS CORNERS EAST,suburban,0.2875545351899886,outdoor_pool,pedestrian,10
3008,BELLS CORNERS WEST,suburban,0,outdoor_pool,pedestrian,10
3010,BLACKBURN HAMLET,suburban,0.5352141036108983,outdoor_pool,pedestrian,10
3011,BLOSSOM PARK - TIMBERMILL,suburban,0,outdoor_pool,pedestrian,10
3014,BRIDLEWOOD - EMERALD MEADOWS,suburban,0,outdoor_pool,pedestrian,10
3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,suburban,0,outdoor_pool,pedestrian,10
3017,CARDINAL CREEK,suburban,0,outdoor_pool,pedestrian,10
3025,CHAPEL HILL NORTH,suburban,0,outdoor_pool,pedestrian,10
3026,CHAPEL HILL SOUTH,suburban,0,outdoor_pool,pedestrian,10
3027,CHAPMAN MILLS,suburban,0,outdoor_pool,pedestrian,10
3030,COLONNADE BUSINESS PARK,suburban,0,outdoor_pool,pedestrian,10
3032,CONVENT GLEN - ORLEANS WOODS,suburban,0,outdoor_pool,pedestrian,10
3036,CRYSTAL BAY - LAKEVIEW PARK,suburban,0.36086169367882714,outdoor_pool,pedestrian,10
3041,EMERALD WOODS - SAWMILL CREEK,suburban,0,outdoor_pool,pedestrian,10
3043,FALLINGBROOK,suburban,0,outdoor_pool,pedestrian,10
3044,FINDLAY CREEK,suburban,0,outdoor_pool,pedestrian,10
3048,GLEN CAIRN,suburban,0.2848517431892314,outdoor_pool,pedestrian,10
3050,GREENBELT (EAST),suburban,0,outdoor_pool,pedestrian,10
3051,GREENBELT (WEST),suburban,0.020335450675296542,outdoor_pool,pedestrian,10
3052,GREENBORO EAST,suburban,0,outdoor_pool,pedestrian,10
3053,GREENBORO WEST,suburban,0,outdoor_pool,pedestrian,10
3056,HUNT CLUB PARK,suburban,0,outdoor_pool,pedestrian,10
3057,INDUSTRIAL EAST,suburban,0,outdoor_pool,pedestrian,10
3060,KANATA LAKES,suburban,0,outdoor_pool,pedestrian,10
3061,KATIMAVIK-HAZELDEAN,suburban,0.3665683526880981,outdoor_pool,pedestrian,10
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,suburban,0,outdoor_pool,pedestrian,10
3079,OLD BARRHAVEN EAST,suburban,0,outdoor_pool,pedestrian,10
3080,OLD BARRHAVEN WEST,suburban,0,outdoor_pool,pedestrian,10
3081,OLD HUNT CLUB,suburban,0,outdoor_pool,pedestrian,10
3084,ORLEANS INDUSTRIAL,suburban,0,outdoor_pool,pedestrian,10
3085,ORLEANS VILLAGE - CHATEAUNEUF,suburban,0,outdoor_pool,pedestrian,10
3091,PORTOBELLO SOUTH,suburban,0,outdoor_pool,pedestrian,10
3094,QUEENSWOOD - CHATELAINE,suburban,0,outdoor_pool,pedestrian,10
3095,QUEENSWOOD HEIGHTS,suburban,0,outdoor_pool,pedestrian,10
3097,RIDEAUCREST - DAVIDSON HEIGHTS,suburban,0,outdoor_pool,pedestrian,10
3100,RIVERSIDE SOUTH - LEITRIM,suburban,0,outdoor_pool,pedestrian,10
3105,SOUTH KEYS,suburban,0,outdoor_pool,pedestrian,10
3106,STITTSVILLE,suburban,0,outdoor_pool,pedestrian,10
3107,STITTSVILLE EAST,suburban,0,outdoor_pool,pedestrian,10
3108,STITTSVILLE NORTH,suburban,0,outdoor_pool,pedestrian,10
3109,STONEBRIDGE - HALF MOON BAY,suburban,0,outdoor_pool,pedestrian,10
3001,AIRPORT,suburban,0.0725509678749773,movie_theatre,pedestrian,10
3005,BEAVERBROOK,suburban,0,movie_theatre,pedestrian,10
3007,BELLS CORNERS EAST,suburban,0,movie_theatre,pedestrian,10
3008,BELLS CORNERS WEST,suburban,0,movie_theatre,pedestrian,10
3010,BLACKBURN HAMLET,suburban,0,movie_theatre,pedestrian,10
3011,BLOSSOM PARK - TIMBERMILL,suburban,0,movie_theatre,pedestrian,10
3014,BRIDLEWOOD - EMERALD MEADOWS,suburban,0,movie_theatre,pedestrian,10
3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,suburban,0,movie_theatre,pedestrian,10
3017,CARDINAL CREEK,suburban,0,movie_theatre,pedestrian,10
3025,CHAPEL HILL NORTH,suburban,0.002348022538819785,movie_theatre,pedestrian,10
3026,CHAPEL HILL SOUTH,suburban,0.013138815768963294,movie_theatre,pedestrian,10
3027,CHAPMAN MILLS,suburban,0.11290180954780155,movie_theatre,pedestrian,10
3030,COLONNADE BUSINESS PARK,suburban,0,movie_theatre,pedestrian,10
3032,CONVENT GLEN - ORLEANS WOODS,suburban,0,movie_theatre,pedestrian,10
3036,CRYSTAL BAY - LAKEVIEW PARK,suburban,0,movie_theatre,pedestrian,10
3041,EMERALD WOODS - SAWMILL CREEK,suburban,0.31155034858618963,movie_theatre,pedestrian,10
3043,FALLINGBROOK,suburban,0,movie_theatre,pedestrian,10
3044,FINDLAY CREEK,suburban,0,movie_theatre,pedestrian,10
3048,GLEN CAIRN,suburban,0,movie_theatre,pedestrian,10
3050,GREENBELT (EAST),suburban,0,movie_theatre,pedestrian,10
3051,GREENBELT (WEST),suburban,0,movie_theatre,pedestrian,10
3052,GREENBORO EAST,suburban,0,movie_theatre,pedestrian,10
3053,GREENBORO WEST,suburban,0,movie_theatre,pedestrian,10
3056,HUNT CLUB PARK,suburban,0,movie_theatre,pedestrian,10
3057,INDUSTRIAL EAST,suburban,0,movie_theatre,pedestrian,10
3060,KANATA LAKES,suburban,0.03870684386277387,movie_theatre,pedestrian,10
3061,KATIMAVIK-HAZELDEAN,suburban,0.0033529636713774485,movie_theatre,pedestrian,10
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,suburban,0,movie_theatre,pedestrian,10
3079,OLD BARRHAVEN EAST,suburban,0.018492291963917797,movie_theatre,pedestrian,10
3080,OLD BARRHAVEN WEST,suburban,0,movie_theatre,pedestrian,10
3081,OLD HUNT CLUB,suburban,0.004423578129528879,movie_theatre,pedestrian,10
3084,ORLEANS INDUSTRIAL,suburban,0,movie_theatre,pedestrian,10
3085,ORLEANS VILLAGE - CHATEAUNEUF,suburban,0.09211044125036184,movie_theatre,pedestrian,10
3091,PORTOBELLO SOUTH,suburban,0,movie_theatre,pedestrian,10
3094,QUEENSWOOD - CHATELAINE,suburban,0,movie_theatre,pedestrian,10
3095,QUEENSWOOD HEIGHTS,suburban,0,movie_theatre,pedestrian,10
3097,RIDEAUCREST - DAVIDSON HEIGHTS,suburban,0,movie_theatre,pedestrian,10
3100,RIVERSIDE SOUTH - LEITRIM,suburban,0,movie_theatre,pedestrian,10
3105,SOUTH KEYS,suburban,0.3795740222448914,movie_theatre,pedestrian,10
3106,STITTSVILLE,suburban,0,movie_theatre,pedestrian,10
3107,STITTSVILLE EAST,suburban,0,movie_theatre,pedestrian,10
3108,STITTSVILLE NORTH,suburban,0,movie_theatre,pedestrian,10
3109,STONEBRIDGE - HALF MOON BAY,suburban,0.048424756059826,movie_theatre,pedestrian,10
3001,AIRPORT,suburban,0,cmmt_centre,pedestrian,10
3005,BEAVERBROOK,suburban,0.7355301965371845,cmmt_centre,pedestrian,10
3007,BELLS CORNERS EAST,suburban,0,cmmt_centre,pedestrian,10
3008,BELLS CORNERS WEST,suburban,0,cmmt_centre,pedestrian,10
3010,BLACKBURN HAMLET,suburban,0.5041912428730098,cmmt_centre,pedestrian,10
3011,BLOSSOM PARK - TIMBERMILL,suburban,0.22139949832481104,cmmt_centre,pedestrian,10
3014,BRIDLEWOOD - EMERALD MEADOWS,suburban,0.18064111369446773,cmmt_centre,pedestrian,10
3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,suburban,0.309583384086721,cmmt_centre,pedestrian,10
3017,CARDINAL CREEK,suburban,0,cmmt_centre,pedestrian,10
3025,CHAPEL HILL NORTH,suburban,0.02123139383747151,cmmt_centre,pedestrian,10
3026,CHAPEL HILL SOUTH,suburban,0,cmmt_centre,pedestrian,10
3027,CHAPMAN MILLS,suburban,0,cmmt_centre,pedestrian,10
3030,COLONNADE BUSINESS PARK,suburban,0,cmmt_centre,pedestrian,10
3032,CONVENT GLEN - ORLEANS WOODS,suburban,0.08297757833728861,cmmt_centre,pedestrian,10
3036,CRYSTAL BAY - LAKEVIEW PARK,suburban,0,cmmt_centre,pedestrian,10
3041,EMERALD WOODS - SAWMILL CREEK,suburban,0.1989906755525942,cmmt_centre,pedestrian,10
3043,FALLINGBROOK,suburban,0.11706965736869789,cmmt_centre,pedestrian,10
3044,FINDLAY CREEK,suburban,0,cmmt_centre,pedestrian,10
3048,GLEN CAIRN,suburban,0.2483754674428281,cmmt_centre,pedestrian,10
3050,GREENBELT (EAST),suburban,0.023008063674004663,cmmt_centre,pedestrian,10
3051,GREENBELT (WEST),suburban,0,cmmt_centre,pedestrian,10
3052,GREENBORO EAST,suburban,0.6102409123242134,cmmt_centre,pedestrian,10
3053,GREENBORO WEST,suburban,0.6204640348731214,cmmt_centre,pedestrian,10
3056,HUNT CLUB PARK,suburban,0,cmmt_centre,pedestrian,10
3057,INDUSTRIAL EAST,suburban,0.21726320083522807,cmmt_centre,pedestrian,10
3060,KANATA LAKES,suburban,0.026901172236616273,cmmt_centre,pedestrian,10
3061,KATIMAVIK-HAZELDEAN,suburban,0.29342833656343853,cmmt_centre,pedestrian,10
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,suburban,0.0106465061394894,cmmt_centre,pedestrian,10
3079,OLD BARRHAVEN EAST,suburban,0,cmmt_centre,pedestrian,10
3080,OLD BARRHAVEN WEST,suburban,0.1128326679905142,cmmt_centre,pedestrian,10
3081,OLD HUNT CLUB,suburban,0.35783822815119054,cmmt_centre,pedestrian,10
3084,ORLEANS INDUSTRIAL,suburban,0.7872484128056193,cmmt_centre,pedestrian,10
3085,ORLEANS VILLAGE - CHATEAUNEUF,suburban,0,cmmt_centre,pedestrian,10
3091,PORTOBELLO SOUTH,suburban,0.3093608502731404,cmmt_centre,pedestrian,10
3094,QUEENSWOOD - CHATELAINE,suburban,0.018479624699650702,cmmt_centre,pedestrian,10
3095,QUEENSWOOD HEIGHTS,suburban,0.28115483939105995,cmmt_centre,pedestrian,10
3097,RIDEAUCREST - DAVIDSON HEIGHTS,suburban,0,cmmt_centre,pedestrian,10
3100,RIVERSIDE SOUTH - LEITRIM,suburban,0.2343145232838232,cmmt_centre,pedestrian,10
3105,SOUTH KEYS,suburban,0,cmmt_centre,pedestrian,10
3106,STITTSVILLE,suburban,0.017677847292103765,cmmt_centre,pedestrian,10
3107,STITTSVILLE EAST,suburban,0,cmmt_centre,pedestrian,10
3108,STITTSVILLE NORTH,suburban,0,cmmt_centre,pedestrian,10
3109,STONEBRIDGE - HALF MOON BAY,suburban,0.24136946348243168,cmmt_centre,pedestrian,10
3001,AIRPORT,suburban,0,gallery,pedestrian,10
3005,BEAVERBROOK,suburban,0,gallery,pedestrian,10
3007,BELLS CORNERS EAST,suburban,0,gallery,pedestrian,10
3008,BELLS CORNERS WEST,suburban,0,gallery,pedestrian,10
3010,BLACKBURN HAMLET,suburban,0,gallery,pedestrian,10
3011,BLOSSOM PARK - TIMBERMILL,suburban,0,gallery,pedestrian,10
3014,BRIDLEWOOD - EMERALD MEADOWS,suburban,0,gallery,pedestrian,10
3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,suburban,0,gallery,pedestrian,10
3017,CARDINAL CREEK,suburban,0,gallery,pedestrian,10
3025,CHAPEL HILL NORTH,suburban,0,gallery,pedestrian,10
3026,CHAPEL HILL SOUTH,suburban,0,gallery,pedestrian,10
3027,CHAPMAN MILLS,suburban,0,gallery,pedestrian,10
3030,COLONNADE BUSINESS PARK,suburban,0,gallery,pedestrian,10
3032,CONVENT GLEN - ORLEANS WOODS,suburban,0,gallery,pedestrian,10
3036,CRYSTAL BAY - LAKEVIEW PARK,suburban,0,gallery,pedestrian,10
3041,EMERALD WOODS - SAWMILL CREEK,suburban,0,gallery,pedestrian,10
3043,FALLINGBROOK,suburban,0,gallery,pedestrian,10
3044,FINDLAY CREEK,suburban,0,gallery,pedestrian,10
3048,GLEN CAIRN,suburban,0,gallery,pedestrian,10
3050,GREENBELT (EAST),suburban,0,gallery,pedestrian,10
3051,GREENBELT (WEST),suburban,0,gallery,pedestrian,10
3052,GREENBORO EAST,suburban,0,gallery,pedestrian,10
3053,GREENBORO WEST,suburban,0,gallery,pedestrian,10
3056,HUNT CLUB PARK,suburban,0,gallery,pedestrian,10
3057,INDUSTRIAL EAST,suburban,0.27006925352691896,gallery,pedestrian,10
3060,KANATA LAKES,suburban,0,gallery,pedestrian,10
3061,KATIMAVIK-HAZELDEAN,suburban,0,gallery,pedestrian,10
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,suburban,0,gallery,pedestrian,10
3079,OLD BARRHAVEN EAST,suburban,0,gallery,pedestrian,10
3080,OLD BARRHAVEN WEST,suburban,0,gallery,pedestrian,10
3081,OLD HUNT CLUB,suburban,0,gallery,pedestrian,10
3084,ORLEANS INDUSTRIAL,suburban,0,gallery,pedestrian,10
3085,ORLEANS VILLAGE - CHATEAUNEUF,suburban,0,gallery,pedestrian,10
3091,PORTOBELLO SOUTH,suburban,0,gallery,pedestrian,10
3094,QUEENSWOOD - CHATELAINE,suburban,0.018479624699650702,gallery,pedestrian,10
3095,QUEENSWOOD HEIGHTS,suburban,0.12588861353847688,gallery,pedestrian,10
3097,RIDEAUCREST - DAVIDSON HEIGHTS,suburban,0,gallery,pedestrian,10
3100,RIVERSIDE SOUTH - LEITRIM,suburban,0,gallery,pedestrian,10
3105,SOUTH KEYS,suburban,0,gallery,pedestrian,10
3106,STITTSVILLE,suburban,0,gallery,pedestrian,10
3107,STITTSVILLE EAST,suburban,0,gallery,pedestrian,10
3108,STITTSVILLE NORTH,suburban,0,gallery,pedestrian,10
3109,STONEBRIDGE - HALF MOON BAY,suburban,0,gallery,pedestrian,10
3001,AIRPORT,suburban,0,other,pedestrian,10
3005,BEAVERBROOK,suburban,0,other,pedestrian,10
3007,BELLS CORNERS EAST,suburban,0,other,pedestrian,10
3008,BELLS CORNERS WEST,suburban,0,other,pedestrian,10
3010,BLACKBURN HAMLET,suburban,0,other,pedestrian,10
