ONS_ID,ONS_Name,rurality,pct_covered,facility_type
3041,EMERALD WOODS - SAWMILL CREEK,Suburban,1,cmmt_garden
3043,FALLINGBROOK,Suburban,1,cmmt_garden
3044,FINDLAY CREEK,Suburban,1,cmmt_garden
3048,GLEN CAIRN,Suburban,1,cmmt_garden
3050,GREENBELT (EAST),Suburban,0.9734701769103494,cmmt_garden
3051,GREENBELT (WEST),Suburban,1,cmmt_garden
3052,GREENBORO EAST,Suburban,1,cmmt_garden
3053,GREENBORO WEST,Suburban,1,cmmt_garden
3056,HUNT CLUB PARK,Suburban,1,cmmt_garden
3057,INDUSTRIAL EAST,Suburban,1,cmmt_garden
3060,KANATA LAKES,Suburban,1,cmmt_garden
3061,KATIMAVIK-HAZELDEAN,Suburban,1,cmmt_garden
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,Suburban,1,cmmt_garden
3079,OLD BARRHAVEN EAST,Suburban,1,cmmt_garden
3080,OLD BARRHAVEN WEST,Suburban,1,cmmt_garden
3081,OLD HUNT CLUB,Suburban,1,cmmt_garden
3084,ORLEANS INDUSTRIAL,Suburban,1,cmmt_garden
3085,ORLEANS VILLAGE - CHATEAUNEUF,Suburban,1,cmmt_garden
3094,QUEENSWOOD - CHATELAINE,Suburban,1,cmmt_garden
3095,QUEENSWOOD HEIGHTS,Suburban,1,cmmt_garden
3097,RIDEAUCREST - DAVIDSON HEIGHTS,Suburban,1,cmmt_garden
3100,RIVERSIDE SOUTH - LEITRIM,Suburban,0.9989889122489641,cmmt_garden
3105,SOUTH KEYS,Suburban,1,cmmt_garden
3106,STITTSVILLE,Suburban,0.9977154372989875,cmmt_garden
3107,STITTSVILLE EAST,Suburban,1,cmmt_garden
3108,STITTSVILLE NORTH,Suburban,1,cmmt_garden
3109,STONEBRIDGE - HALF MOON BAY,Suburban,1,cmmt_garden
3110,TREND-ARLINGTON,Suburban,1,cmmt_garden
3001,AIRPORT,Suburban,1,library
3005,BEAVERBROOK,Suburban,1,library
3007,BELLS CORNERS EAST,Suburban,1,library
3008,BELLS CORNERS WEST,Suburban,1,library
3010,BLACKBURN HAMLET,Suburban,1,library
3011,BLOSSOM PARK - TIMBERMILL,Suburban,1,library
3014,BRIDLEWOOD - EMERALD MEADOWS,Suburban,1,library
3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,Suburban,0.9995794668081794,library
3017,CARDINAL CREEK,Suburban,1,library
3025,CHAPEL HILL NORTH,Suburban,1,library
3026,CHAPEL HILL SOUTH,Suburban,1,library
3027,CHAPMAN MILLS,Suburban,1,library
3030,COLONNADE BUSINESS PARK,Suburban,1,library
3032,CONVENT GLEN - ORLEANS WOODS,Suburban,1,library
3034,CRAIG HENRY - MANORDALE,Suburban,1,library
3036,CRYSTAL BAY - LAKEVIEW PARK,Suburban,1,library
3041,EMERALD WOODS - SAWMILL CREEK,Suburban,1,library
3043,FALLINGBROOK,Suburban,1,library
3044,FINDLAY CREEK,Suburban,0.9865237725402947,library
3048,GLEN CAIRN,Suburban,1,library
3050,GREENBELT (EAST),Suburban,0.980340760277167,library
3051,GREENBELT (WEST),Suburban,0.9958526383491171,library
3052,GREENBORO EAST,Suburban,1,library
3053,GREENBORO WEST,Suburban,1,library
3056,HUNT CLUB PARK,Suburban,1,library
3057,INDUSTRIAL EAST,Suburban,1,library
3060,KANATA LAKES,Suburban,1,library
3061,KATIMAVIK-HAZELDEAN,Suburban,1,library
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,Suburban,1,library
3079,OLD BARRHAVEN EAST,Suburban,1,library
3080,OLD BARRHAVEN WEST,Suburban,1,library
3081,OLD HUNT CLUB,Suburban,1,library
3084,ORLEANS INDUSTRIAL,Suburban,1,library
3085,ORLEANS VILLAGE - CHATEAUNEUF,Suburban,1,library
3094,QUEENSWOOD - CHATELAINE,Suburban,1,library
3095,QUEENSWOOD HEIGHTS,Suburban,1,library
3097,RIDEAUCREST - DAVIDSON HEIGHTS,Suburban,1,library
3100,RIVERSIDE SOUTH - LEITRIM,Suburban,0.9979778244979284,library
3105,SOUTH KEYS,Suburban,1,library
3106,STITTSVILLE,Suburban,0.9977154372989875,library
3107,STITTSVILLE EAST,Suburban,1,library
3108,STITTSVILLE NORTH,Suburban,1,library
3109,STONEBRIDGE - HALF MOON BAY,Suburban,1,library
3110,TREND-ARLINGTON,Suburban,1,library
3001,AIRPORT,Suburban,0,outdoor_cafe
3005,BEAVERBROOK,Suburban,0,outdoor_cafe
3007,BELLS CORNERS EAST,Suburban,0,outdoor_cafe
3008,BELLS CORNERS WEST,Suburban,0,outdoor_cafe
3010,BLACKBURN HAMLET,Suburban,0.10008291541343864,outdoor_cafe
3011,BLOSSOM PARK - TIMBERMILL,Suburban,0,outdoor_cafe
3014,BRIDLEWOOD - EMERALD MEADOWS,Suburban,0,outdoor_cafe
3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,Suburban,0,outdoor_cafe
3017,CARDINAL CREEK,Suburban,0,outdoor_cafe
3025,CHAPEL HILL NORTH,Suburban,0,outdoor_cafe
3026,CHAPEL HILL SOUTH,Suburban,0,outdoor_cafe
3027,CHAPMAN MILLS,Suburban,0,outdoor_cafe
3030,COLONNADE BUSINESS PARK,Suburban,0,outdoor_cafe
3032,CONVENT GLEN - ORLEANS WOODS,Suburban,0,outdoor_cafe
3034,CRAIG HENRY - MANORDALE,Suburban,0,outdoor_cafe
3036,CRYSTAL BAY - LAKEVIEW PARK,Suburban,0,outdoor_cafe
3041,EMERALD WOODS - SAWMILL CREEK,Suburban,0,outdoor_cafe
3043,FALLINGBROOK,Suburban,0,outdoor_cafe
3044,FINDLAY CREEK,Suburban,0,outdoor_cafe
3048,GLEN CAIRN,Suburban,0,outdoor_cafe
3050,GREENBELT (EAST),Suburban,0.3342809012271696,outdoor_cafe
3051,GREENBELT (WEST),Suburban,0,outdoor_cafe
3052,GREENBORO EAST,Suburban,0,outdoor_cafe
3053,GREENBORO WEST,Suburban,0,outdoor_cafe
3056,HUNT CLUB PARK,Suburban,0.04580865046927201,outdoor_cafe
3057,INDUSTRIAL EAST,Suburban,0.5926535689450133,outdoor_cafe
3060,KANATA LAKES,Suburban,0,outdoor_cafe
3061,KATIMAVIK-HAZELDEAN,Suburban,0,outdoor_cafe
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,Suburban,0,outdoor_cafe
3079,OLD BARRHAVEN EAST,Suburban,0,outdoor_cafe
3080,OLD BARRHAVEN WEST,Suburban,0,outdoor_cafe
3081,OLD HUNT CLUB,Suburban,0.006075832609584165,outdoor_cafe
3084,ORLEANS INDUSTRIAL,Suburban,0.10819937863028502,outdoor_cafe
3085,ORLEANS VILLAGE - CHATEAUNEUF,Suburban,0,outdoor_cafe
3094,QUEENSWOOD - CHATELAINE,Suburban,0,outdoor_cafe
3095,QUEENSWOOD HEIGHTS,Suburban,0,outdoor_cafe
3097,RIDEAUCREST - DAVIDSON HEIGHTS,Suburban,0,outdoor_cafe
3100,RIVERSIDE SOUTH - LEITRIM,Suburban,0,outdoor_cafe
3105,SOUTH KEYS,Suburban,0.15858531035023932,outdoor_cafe
3106,STITTSVILLE,Suburban,0,outdoor_cafe
3107,STITTSVILLE EAST,Suburban,0,outdoor_cafe
3108,STITTSVILLE NORTH,Suburban,0,outdoor_cafe
3109,STONEBRIDGE - HALF MOON BAY,Suburban,0,outdoor_cafe
3110,TREND-ARLINGTON,Suburban,0,outdoor_cafe
3001,AIRPORT,Suburban,1,shade_structure
3005,BEAVERBROOK,Suburban,1,shade_structure
3007,BELLS CORNERS EAST,Suburban,1,shade_structure
3008,BELLS CORNERS WEST,Suburban,1,shade_structure
3010,BLACKBURN HAMLET,Suburban,1,shade_structure
3011,BLOSSOM PARK - TIMBERMILL,Suburban,1,shade_structure
3014,BRIDLEWOOD - EMERALD MEADOWS,Suburban,1,shade_structure
3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,Suburban,1,shade_structure
3017,CARDINAL CREEK,Suburban,1,shade_structure
3025,CHAPEL HILL NORTH,Suburban,1,shade_structure
3026,CHAPEL HILL SOUTH,Suburban,1,shade_structure
3027,CHAPMAN MILLS,Suburban,1,shade_structure
3030,COLONNADE BUSINESS PARK,Suburban,1,shade_structure
3032,CONVENT GLEN - ORLEANS WOODS,Suburban,1,shade_structure
3034,CRAIG HENRY - MANORDALE,Suburban,1,shade_structure
3036,CRYSTAL BAY - LAKEVIEW PARK,Suburban,1,shade_structure
3041,EMERALD WOODS - SAWMILL CREEK,Suburban,1,shade_structure
3043,FALLINGBROOK,Suburban,1,shade_structure
3044,FINDLAY CREEK,Suburban,1,shade_structure
3048,GLEN CAIRN,Suburban,1,shade_structure
3050,GREENBELT (EAST),Suburban,0.9905034344724701,shade_structure
3051,GREENBELT (WEST),Suburban,1,shade_structure
3052,GREENBORO EAST,Suburban,1,shade_structure
3053,GREENBORO WEST,Suburban,1,shade_structure
3056,HUNT CLUB PARK,Suburban,1,shade_structure
3057,INDUSTRIAL EAST,Suburban,1,shade_structure
3060,KANATA LAKES,Suburban,1,shade_structure
3061,KATIMAVIK-HAZELDEAN,Suburban,1,shade_structure
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,Suburban,1,shade_structure
3079,OLD BARRHAVEN EAST,Suburban,1,shade_structure
3080,OLD BARRHAVEN WEST,Suburban,1,shade_structure
3081,OLD HUNT CLUB,Suburban,1,shade_structure
3084,ORLEANS INDUSTRIAL,Suburban,1,shade_structure
3085,ORLEANS VILLAGE - CHATEAUNEUF,Suburban,1,shade_structure
3094,QUEENSWOOD - CHATELAINE,Suburban,1,shade_structure
3095,QUEENSWOOD HEIGHTS,Suburban,1,shade_structure
3097,RIDEAUCREST - DAVIDSON HEIGHTS,Suburban,1,shade_structure
3100,RIVERSIDE SOUTH - LEITRIM,Suburban,1,shade_structure
3105,SOUTH KEYS,Suburban,1,shade_structure
3106,STITTSVILLE,Suburban,1,shade_structure
3107,STITTSVILLE EAST,Suburban,1,shade_structure
3108,STITTSVILLE NORTH,Suburban,1,shade_structure
3109,STONEBRIDGE - HALF MOON BAY,Suburban,1,shade_structure
3110,TREND-ARLINGTON,Suburban,1,shade_structure
3001,AIRPORT,Suburban,0.979276338137288,beach
3005,BEAVERBROOK,Suburban,0.8198271788244011,beach
3007,BELLS CORNERS EAST,Suburban,1,beach
3008,BELLS CORNERS WEST,Suburban,0.9761712439418416,beach
3010,BLACKBURN HAMLET,Suburban,0,beach
3011,BLOSSOM PARK - TIMBERMILL,Suburban,0.9677210012051213,beach
3014,BRIDLEWOOD - EMERALD MEADOWS,Suburban,0.0017171408406538712,beach
3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,Suburban,0,beach
3017,CARDINAL CREEK,Suburban,0.9962405622544042,beach
3025,CHAPEL HILL NORTH,Suburban,0.047830406995677234,beach
3026,CHAPEL HILL SOUTH,Suburban,0,beach
3027,CHAPMAN MILLS,Suburban,0,beach
3030,COLONNADE BUSINESS PARK,Suburban,1,beach
3032,CONVENT GLEN - ORLEANS WOODS,Suburban,0.6229137961269396,beach
3034,CRAIG HENRY - MANORDALE,Suburban,1,beach
3036,CRYSTAL BAY - LAKEVIEW PARK,Suburban,0.9962826849153044,beach
3041,EMERALD WOODS - SAWMILL CREEK,Suburban,1,beach
3043,FALLINGBROOK,Suburban,1,beach
3044,FINDLAY CREEK,Suburban,0,beach
3048,GLEN CAIRN,Suburban,0.008073436855725775,beach
3050,GREENBELT (EAST),Suburban,0.06977032971082178,beach
3051,GREENBELT (WEST),Suburban,0.7442440967240647,beach
3052,GREENBORO EAST,Suburban,0.867917326060727,beach
3053,GREENBORO WEST,Suburban,1,beach
3056,HUNT CLUB PARK,Suburban,0.09591795319273703,beach
3057,INDUSTRIAL EAST,Suburban,0.28898818384281594,beach
3060,KANATA LAKES,Suburban,0.16399447337827752,beach
3061,KATIMAVIK-HAZELDEAN,Suburban,0.5191666404370971,beach
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,Suburban,0.8730551748922099,beach
3079,OLD BARRHAVEN EAST,Suburban,0,beach
3080,OLD BARRHAVEN WEST,Suburban,0.012322879207675892,beach
3081,OLD HUNT CLUB,Suburban,1,beach
3084,ORLEANS INDUSTRIAL,Suburban,0.8071052276104281,beach
3085,ORLEANS VILLAGE - CHATEAUNEUF,Suburban,0.10992854798377093,beach
3094,QUEENSWOOD - CHATELAINE,Suburban,1,beach
3095,QUEENSWOOD HEIGHTS,Suburban,0.995688810558625,beach
3097,RIDEAUCREST - DAVIDSON HEIGHTS,Suburban,0.020926830561290608,beach
3100,RIVERSIDE SOUTH - LEITRIM,Suburban,0.04485215527849084,beach
3105,SOUTH KEYS,Suburban,1,beach
3106,STITTSVILLE,Suburban,0,beach
3107,STITTSVILLE EAST,Suburban,0,beach
3108,STITTSVILLE NORTH,Suburban,0,beach
3109,STONEBRIDGE - HALF MOON BAY,Suburban,0,beach
3110,TREND-ARLINGTON,Suburban,1,beach
3001,AIRPORT,Suburban,1,water_fountain
3005,BEAVERBROOK,Suburban,1,water_fountain
3007,BELLS CORNERS EAST,Suburban,1,water_fountain
3008,BELLS CORNERS WEST,Suburban,1,water_fountain
3010,BLACKBURN HAMLET,Suburban,1,water_fountain
3011,BLOSSOM PARK - TIMBERMILL,Suburban,1,water_fountain
3014,BRIDLEWOOD - EMERALD MEADOWS,Suburban,0.21905836136721804,water_fountain
3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,Suburban,0.08400086223928907,water_fountain
3017,CARDINAL CREEK,Suburban,1,water_fountain
3025,CHAPEL HILL NORTH,Suburban,1,water_fountain
3026,CHAPEL HILL SOUTH,Suburban,1,water_fountain
3027,CHAPMAN MILLS,Suburban,1,water_fountain
3030,COLONNADE BUSINESS PARK,Suburban,1,water_fountain
3032,CONVENT GLEN - ORLEANS WOODS,Suburban,1,water_fountain
3034,CRAIG HENRY - MANORDALE,Suburban,1,water_fountain
3036,CRYSTAL BAY - LAKEVIEW PARK,Suburban,1,water_fountain
3041,EMERALD WOODS - SAWMILL CREEK,Suburban,1,water_fountain
3043,FALLINGBROOK,Suburban,1,water_fountain
3044,FINDLAY CREEK,Suburban,0.20229022134185207,water_fountain
3048,GLEN CAIRN,Suburban,0.34194286085789527,water_fountain
3050,GREENBELT (EAST),Suburban,0.9519655873158555,water_fountain
3051,GREENBELT (WEST),Suburban,0.9958526383491171,water_fountain
3052,GREENBORO EAST,Suburban,1,water_fountain
3053,GREENBORO WEST,Suburban,1,water_fountain
3056,HUNT CLUB PARK,Suburban,1,water_fountain
3057,INDUSTRIAL EAST,Suburban,1,water_fountain
3060,KANATA LAKES,Suburban,0.6369579662131539,water_fountain
3061,KATIMAVIK-HAZELDEAN,Suburban,1,water_fountain
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,Suburban,0.955151267902476,water_fountain
3079,OLD BARRHAVEN EAST,Suburban,1,water_fountain
3080,OLD BARRHAVEN WEST,Suburban,0.803115803412041,water_fountain
3081,OLD HUNT CLUB,Suburban,1,water_fountain
3084,ORLEANS INDUSTRIAL,Suburban,1,water_fountain
3085,ORLEANS VILLAGE - CHATEAUNEUF,Suburban,1,water_fountain
3094,QUEENSWOOD - CHATELAINE,Suburban,1,water_fountain
3095,QUEENSWOOD HEIGHTS,Suburban,1,water_fountain
3097,RIDEAUCREST - DAVIDSON HEIGHTS,Suburban,1,water_fountain
3100,RIVERSIDE SOUTH - LEITRIM,Suburban,1,water_fountain
3105,SOUTH KEYS,Suburban,1,water_fountain
3106,STITTSVILLE,Suburban,0,water_fountain
3107,STITTSVILLE EAST,Suburban,0.0076053338359787365,water_fountain
3108,STITTSVILLE NORTH,Suburban,0.03396038194427106,water_fountain
3109,STONEBRIDGE - HALF MOON BAY,Suburban,1,water_fountain
3110,TREND-ARLINGTON,Suburban,1,water_fountain
3001,AIRPORT,Suburban,0.979276338137288,mall
3005,BEAVERBROOK,Suburban,1,mall
3007,BELLS CORNERS EAST,Suburban,1,mall
3008,BELLS CORNERS WEST,Suburban,1,mall
3010,BLACKBURN HAMLET,Suburban,1,mall
3011,BLOSSOM PARK - TIMBERMILL,Suburban,0.6051183582432976,mall
3014,BRIDLEWOOD - EMERALD MEADOWS,Suburban,1,mall
3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,Suburban,0.9991589336163589,mall
3017,CARDINAL CREEK,Suburban,1,mall
3025,CHAPEL HILL NORTH,Suburban,1,mall
3026,CHAPEL HILL SOUTH,Suburban,0.4182536545058487,mall
3027,CHAPMAN MILLS,Suburban,0.031747558005559305,mall
3030,COLONNADE BUSINESS PARK,Suburban,1,mall
3032,CONVENT GLEN - ORLEANS WOODS,Suburban,1,mall
3034,CRAIG HENRY - MANORDALE,Suburban,1,mall
3036,CRYSTAL BAY - LAKEVIEW PARK,Suburban,1,mall
3041,EMERALD WOODS - SAWMILL CREEK,Suburban,0.9011765824372893,mall
3043,FALLINGBROOK,Suburban,1,mall
3044,FINDLAY CREEK,Suburban,0,mall
3048,GLEN CAIRN,Suburban,1,mall
3050,GREENBELT (EAST),Suburban,0.5661260275613804,mall
3051,GREENBELT (WEST),Suburban,0.9958526383491171,mall
3052,GREENBORO EAST,Suburban,1,mall
3053,GREENBORO WEST,Suburban,1,mall
3056,HUNT CLUB PARK,Suburban,0.6144413104272507,mall
3057,INDUSTRIAL EAST,Suburban,0.8006111883737582,mall
3060,KANATA LAKES,Suburban,1,mall
3061,KATIMAVIK-HAZELDEAN,Suburban,1,mall
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,Suburban,1,mall
3079,OLD BARRHAVEN EAST,Suburban,0.509865421395798,mall
3080,OLD BARRHAVEN WEST,Suburban,0.3554138345312561,mall
3081,OLD HUNT CLUB,Suburban,1,mall
3084,ORLEANS INDUSTRIAL,Suburban,1,mall
3085,ORLEANS VILLAGE - CHATEAUNEUF,Suburban,1,mall
3094,QUEENSWOOD - CHATELAINE,Suburban,1,mall
3095,QUEENSWOOD HEIGHTS,Suburban,1,mall
3097,RIDEAUCREST - DAVIDSON HEIGHTS,Suburban,0.49506111452434864,mall
3100,RIVERSIDE SOUTH - LEITRIM,Suburban,0.05094049130222441,mall
3105,SOUTH KEYS,Suburban,1,mall
3106,STITTSVILLE,Suburban,0.6981875628700714,mall
3107,STITTSVILLE EAST,Suburban,1,mall
3108,STITTSVILLE NORTH,Suburban,0.905843725496378,mall
3109,STONEBRIDGE - HALF MOON BAY,Suburban,0,mall
3110,TREND-ARLINGTON,Suburban,1,mall
3001,AIRPORT,Suburban,1,indoor_pool
3005,BEAVERBROOK,Suburban,1,indoor_pool
3007,BELLS CORNERS EAST,Suburban,1,indoor_pool
3008,BELLS CORNERS WEST,Suburban,1,indoor_pool
3010,BLACKBURN HAMLET,Suburban,1,indoor_pool
3011,BLOSSOM PARK - TIMBERMILL,Suburban,1,indoor_pool
3014,BRIDLEWOOD - EMERALD MEADOWS,Suburban,1,indoor_pool
3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,Suburban,1,indoor_pool
3017,CARDINAL CREEK,Suburban,1,indoor_pool
3025,CHAPEL HILL NORTH,Suburban,1,indoor_pool
3026,CHAPEL HILL SOUTH,Suburban,0.9864686125963478,indoor_pool
3027,CHAPMAN MILLS,Suburban,1,indoor_pool
3030,COLONNADE BUSINESS PARK,Suburban,1,indoor_pool
3032,CONVENT GLEN - ORLEANS WOODS,Suburban,1,indoor_pool
3034,CRAIG HENRY - MANORDALE,Suburban,1,indoor_pool
3036,CRYSTAL BAY - LAKEVIEW PARK,Suburban,1,indoor_pool
3041,EMERALD WOODS - SAWMILL CREEK,Suburban,1,indoor_pool
3043,FALLINGBROOK,Suburban,1,indoor_pool
3044,FINDLAY CREEK,Suburban,1,indoor_pool
3048,GLEN CAIRN,Suburban,1,indoor_pool
3050,GREENBELT (EAST),Suburban,0.9905034344724701,indoor_pool
3051,GREENBELT (WEST),Suburban,1,indoor_pool
3052,GREENBORO EAST,Suburban,1,indoor_pool
3053,GREENBORO WEST,Suburban,1,indoor_pool
3056,HUNT CLUB PARK,Suburban,1,indoor_pool
3057,INDUSTRIAL EAST,Suburban,1,indoor_pool
3060,KANATA LAKES,Suburban,1,indoor_pool
3061,KATIMAVIK-HAZELDEAN,Suburban,1,indoor_pool
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,Suburban,1,indoor_pool
3079,OLD BARRHAVEN EAST,Suburban,1,indoor_pool
3080,OLD BARRHAVEN WEST,Suburban,1,indoor_pool
3081,OLD HUNT CLUB,Suburban,1,indoor_pool
3084,ORLEANS INDUSTRIAL,Suburban,1,indoor_pool
3085,ORLEANS VILLAGE - CHATEAUNEUF,Suburban,1,indoor_pool
3094,QUEENSWOOD - CHATELAINE,Suburban,1,indoor_pool
3095,QUEENSWOOD HEIGHTS,Suburban,1,indoor_pool
3097,RIDEAUCREST - DAVIDSON HEIGHTS,Suburban,1,indoor_pool
3100,RIVERSIDE SOUTH - LEITRIM,Suburban,0.9917328707415305,indoor_pool
3105,SOUTH KEYS,Suburban,1,indoor_pool
3106,STITTSVILLE,Suburban,0.9977154372989875,indoor_pool
3107,STITTSVILLE EAST,Suburban,1,indoor_pool
3108,STITTSVILLE NORTH,Suburban,1,indoor_pool
3109,STONEBRIDGE - HALF MOON BAY,Suburban,1,indoor_pool
3110,TREND-ARLINGTON,Suburban,1,indoor_pool
3001,AIRPORT,Suburban,1,splash_pad
3005,BEAVERBROOK,Suburban,1,splash_pad
3007,BELLS CORNERS EAST,Suburban,1,splash_pad
3008,BELLS CORNERS WEST,Suburban,1,splash_pad
3010,BLACKBURN HAMLET,Suburban,1,splash_pad
3011,BLOSSOM PARK - TIMBERMILL,Suburban,1,splash_pad
3014,BRIDLEWOOD - EMERALD MEADOWS,Suburban,1,splash_pad
3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,Suburban,1,splash_pad
3017,CARDINAL CREEK,Suburban,1,splash_pad
3025,CHAPEL HILL NORTH,Suburban,1,splash_pad
3026,CHAPEL HILL SOUTH,Suburban,1,splash_pad
3027,CHAPMAN MILLS,Suburban,1,splash_pad
3030,COLONNADE BUSINESS PARK,Suburban,1,splash_pad
3032,CONVENT GLEN - ORLEANS WOODS,Suburban,1,splash_pad
3034,CRAIG HENRY - MANORDALE,Suburban,1,splash_pad
3036,CRYSTAL BAY - LAKEVIEW PARK,Suburban,1,splash_pad
3041,EMERALD WOODS - SAWMILL CREEK,Suburban,1,splash_pad
3043,FALLINGBROOK,Suburban,1,splash_pad
3044,FINDLAY CREEK,Suburban,1,splash_pad
3048,GLEN CAIRN,Suburban,1,splash_pad
3050,GREENBELT (EAST),Suburban,0.9905034344724701,splash_pad
3051,GREENBELT (WEST),Suburban,1,splash_pad
3052,GREENBORO EAST,Suburban,1,splash_pad
3053,GREENBORO WEST,Suburban,1,splash_pad
3056,HUNT CLUB PARK,Suburban,1,splash_pad
3057,INDUSTRIAL EAST,Suburban,1,splash_pad
3060,KANATA LAKES,Suburban,1,splash_pad
3061,KATIMAVIK-HAZELDEAN,Suburban,1,splash_pad
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,Suburban,1,splash_pad
3079,OLD BARRHAVEN EAST,Suburban,1,splash_pad
3080,OLD BARRHAVEN WEST,Suburban,1,splash_pad
3081,OLD HUNT CLUB,Suburban,1,splash_pad
3084,ORLEANS INDUSTRIAL,Suburban,1,splash_pad
3085,ORLEANS VILLAGE - CHATEAUNEUF,Suburban,1,splash_pad
3094,QUEENSWOOD - CHATELAINE,Suburban,1,splash_pad
3095,QUEENSWOOD HEIGHTS,Suburban,1,splash_pad
3097,RIDEAUCREST - DAVIDSON HEIGHTS,Suburban,1,splash_pad
3100,RIVERSIDE SOUTH - LEITRIM,Suburban,1,splash_pad
3105,SOUTH KEYS,Suburban,1,splash_pad
3106,STITTSVILLE,Suburban,1,splash_pad
3107,STITTSVILLE EAST,Suburban,1,splash_pad
3108,STITTSVILLE NORTH,Suburban,1,splash_pad
3109,STONEBRIDGE - HALF MOON BAY,Suburban,1,splash_pad
3110,TREND-ARLINGTON,Suburban,1,splash_pad
3001,AIRPORT,Suburban,1,chc
3005,BEAVERBROOK,Suburban,1,chc
3007,BELLS CORNERS EAST,Suburban,1,chc
3008,BELLS CORNERS WEST,Suburban,1,chc
3010,BLACKBURN HAMLET,Suburban,1,chc
3011,BLOSSOM PARK - TIMBERMILL,Suburban,1,chc
3014,BRIDLEWOOD - EMERALD MEADOWS,Suburban,1,chc
3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,Suburban,0.8431423112453956,chc
3017,CARDINAL CREEK,Suburban,1,chc
3025,CHAPEL HILL NORTH,Suburban,1,chc
3026,CHAPEL HILL SOUTH,Suburban,0.9566276694844152,chc
3027,CHAPMAN MILLS,Suburban,0,chc
3030,COLONNADE BUSINESS PARK,Suburban,1,chc
3032,CONVENT GLEN - ORLEANS WOODS,Suburban,1,chc
3034,CRAIG HENRY - MANORDALE,Suburban,1,chc
3036,CRYSTAL BAY - LAKEVIEW PARK,Suburban,0.9925653698306087,chc
3041,EMERALD WOODS - SAWMILL CREEK,Suburban,1,chc
3043,FALLINGBROOK,Suburban,1,chc
3044,FINDLAY CREEK,Suburban,0.6104946639767883,chc
3048,GLEN CAIRN,Suburban,1,chc
3050,GREENBELT (EAST),Suburban,0.951409906845363,chc
3051,GREENBELT (WEST),Suburban,0.9862200564502924,chc
3052,GREENBORO EAST,Suburban,1,chc
3053,GREENBORO WEST,Suburban,1,chc
3056,HUNT CLUB PARK,Suburban,1,chc
3057,INDUSTRIAL EAST,Suburban,1,chc
3060,KANATA LAKES,Suburban,1,chc
3061,KATIMAVIK-HAZELDEAN,Suburban,1,chc
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE,Suburban,1,chc
3079,OLD BARRHAVEN EAST,Suburban,0.26774941957807114,chc
3080,OLD BARRHAVEN WEST,Suburban,0.010450822174669302,chc
3081,OLD HUNT CLUB,Suburban,1,chc
3084,ORLEANS INDUSTRIAL,Suburban,1,chc
3085,ORLEANS VILLAGE - CHATEAUNEUF,Suburban,1,chc
3094,QUEENSWOOD - CHATELAINE,Suburban,1,chc
3095,QUEENSWOOD HEIGHTS,Suburban,1,chc
3097,RIDEAUCREST - DAVIDSON HEIGHTS,Suburban,0.38112295260563284,chc
3100,RIVERSIDE SOUTH - LEITRIM,Suburban,0.47421839864430626,chc
3105,SOUTH KEYS,Suburban,1,chc
3106,STITTSVILLE,Suburban,0.8544170622767151,chc
3107,STITTSVILLE EAST,Suburban,1,chc
3108,STITTSVILLE NORTH,Suburban,1,chc
3109,STONEBRIDGE - HALF MOON BAY,Suburban,0,chc
3110,TREND-ARLINGTON,Suburban,1,chc
3001,AIRPORT,Suburban,1,fastfood
3005,BEAVERBROOK,Suburban,1,fastfood
3007,BELLS CORNERS EAST,Suburban,1,fastfood
3008,BELLS CORNERS WEST,Suburban,1,fastfood
3010,BLACKBURN HAMLET,Suburban,1,fastfood
3011,BLOSSOM PARK - TIMBERMILL,Suburban,1,fastfood
3014,BRIDLEWOOD - EMERALD MEADOWS,Suburban,1,fastfood
3016,BROOKSIDE - BRIARBROOK - MORGANS GRANT,Suburban,1,fastfood
3017,CARDINAL CREEK,Suburban,1,fastfood
3025,CHAPEL HILL NORTH,Suburban,1,fastfood
3026,CHAPEL HILL SOUTH,Suburban,1,fastfood
3027,CHAPMAN MILLS,Suburban,1,fastfood
